stop_id,stop_name,stop_desc,Latitude,Longitude
1,Rosa Parks Downtown Station,Northbound SE 3rd ST @ Nearside SE 3rd ST,29.64556734,-82.32269681
2,Hampton Inn Hotel,Westbound SE 2nd AVE @ Nearside SE 1st ST,29.65034625,-82.32380428
3,Westbound SW 2nd Avenue @ SW 2nd Street,Westbound SW 2nd AVE @ Nearside SW 2nd ST,29.6503971,-82.32645869
4,The Continuum,Westbound SW 2nd AVE @ Nearside SW 6th ST,29.65032525,-82.32967432
6,Ayers Medical Plaza,Westbound SW 2nd AVE @ Nearside SW 8th ST,29.65033494,-82.33279035
7,Infinity Hall,Westbound SW 2nd AVE @ Nearside SW 10th ST,29.65031427,-82.33460268
8,Courtyard Apartments,Southbound SW 12th ST @ Farside SW 2nd AVE,29.64957427,-82.33717885
9,Campus USA Bank,Southbound SW 12th ST @ Farside SW 4th AVE,29.64803327,-82.33715068
10,Norman Hall,Southbound SW 12th ST @ Farside SW 6th AVE,29.64674428,-82.33717883
11,Norman Parking Garage,Southbound SW 12th ST @ Nearside SW 8th AVE,29.64512003,-82.33711925
12,Norman Field @ SW 8th Avenue,Westbound SW 8th AVE @ Farside SW 12th ST,29.64495627,-82.33809468
13,Beaty Towers,Westbound Museum RD @ Farside SW 13th ST,29.64492248,-82.3401019
14,Frazier Rogers Hall,Westbound Museum RD @ Farside Newell DR,29.64494092,-82.34499721
15,Benton Hall,Southbound Center DR @ Farside Museum RD,29.643904,-82.34701026
16,Shands Hospital @ Basic Science Building,Southbound Center DR @ Nearside Mowry RD,29.64020161,-82.34628818
17,Shands Hospital @ Dental Science Building,Southbound Center DR @ Nearside Archer RD,29.63883961,-82.34626801
18,Shands Hospital @ Davis Cancer Pavilion,Westbound Archer RD @ Nearside Gale Lemerand DR,29.63702289,-82.34988451
20,Mt Vernon Apartments,Westbound Archer RD @ Nearside SW 23rd DR,29.63388266,-82.35863713
22,Country Village Apartments,Westbound Archer RD @ Farside SW 23rd TER,29.63204594,-82.36253384
23,UF Surge Area Drive,Westbound Archer RD @ Nearside Surge Area DR,29.63054044,-82.36576268
24,Gator Carwash,Westbound Archer RD @ Farside Surge Area DR,29.62956244,-82.36781834
25,Westbound Archer Road @ SW 34th Street,Westbound Archer RD @ Nearside SW 34th ST,29.62775815,-82.37153823
26,Olive Garden Italian Restaurant @ Butler Plaza,Westbound Archer RD @ Farside SW 34th ST,29.62560361,-82.37439434
27,Chili's Grill and Bar @ Butler Plaza,Westbound Archer RD @ Nearside SW 35th BLVD,29.62378176,-82.37608714
28,Bonefish Grill Seafood Restaurant @ Butler Plaza,Westbound SW 35th BLVD @ Farside Archer RD,29.62480428,-82.37761251
31,Regal  Cinema 14 @ Butler Plaza,Northbound Windmeadows BLVD @ Farside SW 35th BLVD,29.62774011,-82.37767401
33,Spanish Trace Apartments,Eastbound Windmeadows BLVD @ Nearside SW 34th ST,29.62816728,-82.37429067
34,Radio Shack @ Archer Road,Eastbound Archer RD @ Farside SW 34th ST,29.62758089,-82.37119809
35,Tuscan Bend Apartments,Eastbound Archer RD @ Farside SW 34th ST,29.62907841,-82.3681701
36,Capstone Quarters Apartments,Eastbound Archer RD @ Farside Surge Area DR,29.62974694,-82.36662484
37,Brandywine Apartments,Eastbound Archer RD @ Farside Surge Area DR,29.63036821,-82.36536649
38,University Commons Apartments @ Archer Road,Eastbound Archer RD @ Nearside SW 23rd TER,29.63196028,-82.36199718
39,The Bartram Apartments,Eastbound Archer RD @ Farside SW 23rd DR,29.63369636,-82.3581948
40,Shands Care Helicopter Pad,Eastbound Archer RD @ Nearside Gale Lemerand DR,29.63640161,-82.35091151
41,Shands Hospital @ Dental Science Building,Northbound Center DR @ Farside Archer RD,29.63905427,-82.34614118
42,Shands Hospital @ HPNP Building,Northbound Center DR @ Farside Mowry RD,29.64084372,-82.34606499
43,Greenhouse - Agronomy Building,Northbound Center DR @ Nearside Museum RD,29.64436011,-82.34685268
45,University Police Department,Eastbound Museum RD @ Farside Newell DR,29.6447586,-82.34306806
46,Beaty Towers,Eastbound Museum RD @ Nearside SW 13th ST,29.64470561,-82.34079068
47,Sorority Row @ SW 8th Avenue,Eastbound SW 8th AVE @ Farside SW 12th ST,29.64485444,-82.33780768
48,Norman Hall,Northbound SW 12th ST @ Farside SW 7th AVE,29.64602661,-82.33702318
50,Campus USA Bank,Northbound SW 12th ST @ Nearside SW 4th AVE,29.6481866,-82.33707502
51,Camden Court Apartments,Northbound SW 12th ST @ Nearside SW 2th AVE,29.64970077,-82.33704802
52,Eastbound SW 2nd Avenue @ SW 10th Street,Eastbound SW 2nd AVE @ Nearside SW 10th ST,29.65015377,-82.33540985
53,Eastbound SW 2nd Ave @ SW 7th Terrace,Eastbound SW 2nd AVE @ Farside SW 7th TER,29.65018094,-82.33208414
55,Jefferson 2nd Avenue Apartments,Eastbound SW 2nd AVE @ Farside SW 6th ST,29.65017493,-82.32989959
56,Eastbound SW 2nd Ave @ SW 2nd St,Eastbound SW 2nd AVE @ Nearside SW 2nd ST,29.650203,-82.326684
57,Hippodrome Theater,Eastbound SE 2nd AVE @ Nearside SE 1st ST,29.6502146,-82.32413102
60,RTS Entrance,Eastbound SE 4th ST @ Nearside SE 10th AVE,29.64166565,-82.31995866
61,Dignity Project,Southbound SE 4th ST @ Farside SE 10th AVE,29.63900398,-82.31861654
63,Norwood Neighborhood,Southbound SE 4th ST @ Nearside SE 14th LN,29.63624575,-82.31726257
64,Sugarhill Neighborhood @ SE 4th Street,Southbound SE 4th ST @ Nearside SE 19th PL,29.63400261,-82.31607069
66,Eastbound SE 22nd Avenue @ SE 12th Street,Eastbound SE 22nd AVE @ Nearside SE 12th ST,29.63178861,-82.31059986
67,Eastbound SE 22nd Avenue @ SE 13th Street,Eastbound SE 22nd AVE @ Nearside SE 13th ST,29.63179594,-82.30869253
69,Showers of Blessing,Southbound SE 15th ST @ Farside SE 25th AVE,29.6284414,-82.30587561
72,Boulware Springs Nature Park,Southbound SE 15th ST @ Farside SE 35th AVE,29.62027124,-82.30586942
75,Robinson Heights,Southbound SE 15th ST @ Nearside SE 41st AVE,29.61569678,-82.30591103
76,Prairie View Elementary School,Northbound SE 15th ST @ Nearside SE 35th AVE,29.62029204,-82.30579938
79,Showers of Blessings Harvest Center,Northbound SE 15th ST @ Nearside SE 25th AVE,29.62863108,-82.30579476
82,McPherson Recreational Center,Northbound SE 15th ST @ Farside SE 22nd AVE,29.63375196,-82.30579405
84,Northbound SE 15th Street @ SE 13th Place,Northbound SE 15th ST @ Farside SE 13th PL,29.63904543,-82.30579603
85,Lincoln Estate Neighborhood,Eastbound SE 12th AVE @ Farside SE 15th ST,29.64024461,-82.30544869
87,Lincoln Estate Neighborhood,Eastbound SE 12th AVE @ Farside SE 17th TER,29.64022461,-82.30274386
89,Lincoln Estate Neighborhood,Eastbound SE 12th AVE @ Nearside SE 19th TER,29.64019944,-82.2995482
90,Lincoln Estate Neighborhood,Northbound SE 19th TER @ Nearside SE 10th PL,29.64174863,-82.29932598
92,Lincoln Estate Neighborhood,Northbound SE 19th TER @ Nearside SE 8th AVE,29.64444194,-82.29935353
96,Northbound SE 15th Street @ SE 3rd Avenue,Northbound SE 15th ST @ Nearside SE 3rd Ave,29.64878958,-82.30578802
97,Veteran's Honor Center,Eastbound SE 3rd AVE @ Nearside SE 17th ST,29.64909794,-82.30334586
98,Little One Day Care,Eastbound Hawthorne RD @ Farside SE 21st ST,29.64892454,-82.30151937
99,Hawthorne Food Mart,Eastbound Hawthorne RD @ Nearside SE 21st ST,29.6469971,-82.2977727
100,GTEC,Eastbound Hawthorne RD @ Nearside SE 24th ST,29.64620594,-82.29621203
101,SE 24th Street - Dollar General Store,Northbound SE 24th ST @ Farside Hawthorne RD,29.64612277,-82.29376756
102,Alachua County Health Department,Northbound SE 24th ST @ Nearside SE 2nd AVE,29.64916291,-82.29322093
103,Northbound SE 24th Street @ E University Avenue,Northbound SE 24th ST @ Nearside E University AVE,29.65112827,-82.29320086
107,Inside Alachua County Health Department,Southbound Alachua County Health Department @ Far*,29.6490856,-82.2949412
108,SE 24th Street at Hawthorne Road,Southbound SE 24th ST @ Nearside Hawthorne RD,29.6461483,-82.29394927
109,Phase III Supply,Westbound Hawthorne RD @ Nearside SE 21st ST,29.64701144,-82.29722836
110,Veteran's Honor Center,Westbound SE 3rd AVE @ Farside SE 17th ST,29.64924863,-82.30417485
111,Southbound SE 15th Street @ SE 4th Avenue,Southbound SE 15th ST @ Nearside SE 4th AVE,29.64838294,-82.30594303
113,Southbound SE 15th Street @ SE 7th Avenue,Southbound SE 15th ST @ Nearside SE 7th AVE,29.6459966,-82.30596103
115,Williams Elementary School,Westbound SE 7th AVE @ Nearside SE 12th TER,29.64583979,-82.3094919
116,Waldo Rd @ SE 7th Avenue,Westbound SE 7th AVE @ Farside SE 11th ST,29.64584161,-82.31100618
122,Lincoln Estates Neighborhood,Southbound SE 19th TER @ Farside SE 8th AVE,29.64422756,-82.29941165
124,Lincoln Estates Neighborhood,Southbound SE 19th TER @ Nearside SE 10th PL,29.64188191,-82.29941977
125,Westbound SE 12th Avenue @ SE 18th Terrace,Westbound SE 12th AVE @ Nearside SE 18th TER,29.64030198,-82.30235536
127,Lincoln Estates Neighborhood,Westbound SE 12th AVE @ Nearside SE 15th ST,29.64032782,-82.30574171
128,Southbound SE 15th Street @ SE 14th Avenue,Southbound SE 15th ST @ Nearside SE 14th AVE,29.63845911,-82.30594603
129,McPherson Recreational Center,Southbound SE 15th ST @ Nearside SE 22nd AVE,29.63373294,-82.30590919
131,Westbound SE 22nd Avenue @ SE 13th Street,Westbound SE 22nd AVE @ Nearside SE 13th ST,29.63186409,-82.30857958
132,Westbound SE 22nd Avenue @ SE 12th Street,Westbound SE 22nd AVE @ Farside SE 12th ST,29.63185461,-82.31098386
133,Gainesville Housing Authority,Northbound SE 4th ST @ Farside SE 19th PL,29.63397127,-82.31596136
134,Norwood Neighborhood,Northbound SE 4th ST @ Nearside SE 14th LN,29.63637452,-82.31723972
135,Dignity Project,Northbound SE 4th ST @ Nearside SE 11th PL,29.63923444,-82.31862919
136,RTS Entrance,Northbound SE 4th ST @ Nearside SE 10th AVE,29.64164844,-82.31984319
139,City Hall,Westbound E University AVE @ Nearside NE 1st ST,29.65205359,-82.32359835
140,Alachua County Office of the State Attorney,Westbound W University AVE @ Nearside NW 2nd ST,29.65205724,-82.32640771
142,Seagle Building,Westbound W University AVE @ Farside W 3rd ST,29.65207597,-82.32842667
143,Santa Fe College Charles L. Blount Center,Westbound W University AVE @ Nearside NW 6th ST,29.65207542,-82.33003258
144,Leonardo's 706,Westbound W University AVE @ Nearside NW 8th ST,29.65214981,-82.33235928
145,Westbound W University Ave @ NW 10th St,Westbound W University AVE @ Nearside NW 10th ST,29.65214813,-82.33489666
146,Holiday Inn @ W University Avenue,Westbound W University AVE @ Nearside SW 13th ST,29.65215773,-82.33858175
147,Target Copy @ W University Avenue,Westbound W University AVE @ Nearside SW 14th ST,29.6521964,-82.3408374
148,Smathers Library,Westbound W University AVE @ Nearside NW 16th ST,29.6521326,-82.34307868
149,Swamp Restaurant,Westbound W University AVE @ Nearside NW 17th ST,29.6521576,-82.34457385
150,University Lutheran Church,Westbound W University AVE @ Nearside NW 19th ST,29.6521822,-82.34769327
152,Hillel at the University of Florida,Westbound W University AVE @ Farside NW 20th DR,29.6521776,-82.35020785
153,Westbound University Avenue @ NW 22nd Street,Westbound W University AVE @ Nearside NW 22nd ST,29.65213044,-82.35529018
154,Westbound University Avenue @ NW 23rd Drive,Westbound W University AVE @ Nearside NW 23rd DR,29.65233938,-82.35888814
156,Women Center,Westbound W University AVE @ Nearside NW 28th ST,29.6520951,-82.36439568
157,West Gate Shopping Center,Westbound W University AVE @ Nearside NW 32nd ST,29.65229344,-82.36962801
158,BURRITO FAMOUS @ W University Avenue,Westbound W University AVE @ Farside SW 34th ST,29.65216527,-82.37294867
159,Fire Station @ W university Ave,Westbound W University AVE @ Nearside NW 36th ST,29.65198238,-82.37631845
161,Plaza Royale,Westbound Newberry RD @ Farside NW 36th DR,29.65270535,-82.38150522
162,Tire Kingdom @ Newberry Road,Westbound Newberry RD @ Farside NW 39th RD,29.65380844,-82.384512
163,Allstate Insurance @ Newberry Road,Westbound Newberry RD @ Nearside NW 39th ST,29.65459544,-82.3866665
164,Millennium Center,Westbound Newberry RD @ Nearside NW 43rd ST,29.6556116,-82.38940844
165,Orthopedic Institute,Westbound Newberry RD @ Farside NW 43rd ST,29.6564576,-82.39186017
166,Gainesville Health & Fitness,Westbound Newberry RD @ Nearside NW 48th BLVD,29.6573276,-82.39410267
167,SunTrust Bank @ Newberry Road,Westbound Newberry RD @ Farside NW 51st ST,29.65833394,-82.39689833
168,Capital City Bank @ Newberry Road,Westbound Newberry RD @ Nearside N 8th AVE,29.6590861,-82.39916283
170,Park Avenue Women's Center,Westbound Newberry RD @ Nearside NW 57th ST,29.65973077,-82.4034195
171,AT&T@ NW 62nd ST,Southbound NW 62nd ST @ Nearside NW 4th PL,29.65686494,-82.408931
"1,177",Fifield Hall,Westbound Hull RD @ Farside Mowry RD,29.63772561,-82.36002101
172,Terwilliger Elementary School,Southbound NW 62nd ST @ Farside NW 1st PL,29.65438919,-82.40897317
173,Oaks Mall,Southbound SW 1st PL @ Farside SW 62nd BLVD,29.65318294,-82.41099583
174,Terwilliger Elementary School,Northbound NW 62nd ST @ Nearside NW 4th PL,29.65587844,-82.40876583
175,HOBBY LOBBY @ NW 62nd St,Northbound NW 62nd ST @ Nearside Newberry RD,29.65804627,-82.4087855
176,Panera Bread @ Newberry Road,Eastbound Newberry RD @ Farside NW 62nd ST,29.65946377,-82.40768083
177,Durant Estate,Eastbound Newberry RD @ Farside NW 57th ST,29.6594336,-82.40317083
179,Eastbound W Newberry Rd @ NW 53rd Terrace,Eastbound Newberry RD @ Nearside NW 53rd TER,29.6590056,-82.39996017
181,Millpond Apartments,Eastbound Newberry RD @ Farside NW 50th BLVD,29.6577331,-82.39592367
182,Gainesville Health & Fitness,Eastbound Newberry RD @ Nearside NW 48th BLVD,29.65727377,-82.39470833
184,Alarion Bank,Eastbound Newberry RD @ Nearside NW 43rd ST,29.65581877,-82.390733
185,Urgent Care Center,Eastbound Newberry RD @ Farside NW 43rd ST,29.65490026,-82.38818212
186,Life South Blood Center,Eastbound Newberry RD @ Nearside NW 39th ST,29.65429694,-82.3865545
187,Florida Citizens Bank,Eastbound Newberry RD @ Nearside NW 39th RD,29.65333277,-82.383899
"1,460",Enclave 3,Eastbound SW 32nd Terrace @ Traffic Circle,29.6235224,-82.36576324
188,Regal Royal Park Stadium 16,Eastbound Newberry RD @ Farside SW 38th ST,29.6520006,-82.38022567
189,SW 2nd AVE and SW 36th TER - CIL,Eastbound SW 2nd AVE @ Nearside SW 36th ST,29.65106128,-82.37739573
190,Hawaiian Village,Eastbound SW 2nd AVE @ Nearside SW 34th ST,29.65045294,-82.37450984
191,West Gate Shopping Center,Eastbound SW 2nd AVE @ Farside SW 34th ST,29.65031217,-82.37078814
192,UF Golf Course,Eastbound SW 2nd AVE @ Farside SW 30th ST,29.65034294,-82.36742051
194,Eastbound SW 2nd Avenue @ SW 26th Street,Eastbound SW 2nd AVE @ Nearside SW 26th ST,29.65034694,-82.36127801
195,University of Florida Law School,Eastbound SW 2nd AVE @ Farside SW 23rd ST,29.65033444,-82.35884718
196,Pressly Stadium,Eastbound SW 2nd AVE @ Farside Woodlawn DR,29.6504461,-82.35543068
197,Ben Hill Griffin Stadium,Eastbound W University AVE @ Farside Gale Lemeran*,29.6519746,-82.34904918
198,St. Augustine Catholic Church,Eastbound W University AVE @ Nearside Fletcher DR,29.6519771,-82.34643418
199,Keene Flint Hall,Eastbound W University AVE @ Farside Buckman DR,29.65198194,-82.34424685
200,Anderson Hall,Eastbound W University AVE @ Nearside NW 15th ST,29.65200044,-82.34201018
201,Leonardo's Pizza By The Slice,Eastbound W University AVE @ Farside SW 13th ST,29.65198277,-82.33823035
203,University of Florida Human Resources,Eastbound W University AVE @ Nearside W 8th ST,29.65196159,-82.33375126
204,Ayers Medical Plaza,Eastbound W University AVE @ Nearside SW 7th ST,29.6519681,-82.33195935
205,The Continuum,Eastbound W University AVE @ Farside W 6th ST,29.65192512,-82.3294374
206,AT&T Building,Eastbound W University AVE @ Nearside W 3rd ST,29.65193408,-82.32804658
207,Alachua County Office of the State Attorney,Eastbound W University AVE @ Nearside SW 1st ST,29.65186166,-82.32601734
208,Bo Diddley Community Plaza,Eastbound E University AVE @ Nearside E 3st ST,29.65187082,-82.32274356
209,Alachua County Courthouse,Northbound S Main ST @ Nearside SW 2nd AVE,29.64953707,-82.32490139
210,Wells Fargo Downtown,Westbound NW 1st AVE @ Farside NW 1st ST,29.65339891,-82.32694495
211,The 400,Westbound NW 1st AVE @ Farside NW 3rd ST,29.65275018,-82.32903464
214,Santa Fe College Charles L. Blount Center,Northbound NW 6th ST @ Nearside NW 4th AVE,29.6555636,-82.33018902
215,Williams Fellowship Hall,Northbound NW 6th ST @ Nearside NW 7th AVE,29.65737302,-82.33077003
216,Gainesville Police Department,Northbound NW 6th ST @ Nearside NW 8th AVE,29.65924377,-82.33076652
217,Big Ron's Yoga,Northbound NW 6th ST @ Nearside NW 10th AVE,29.66099543,-82.33080268
218,Bailey Village Assisted Living,Northbound NW 6th ST @ Farside NW 13th ST,29.66386443,-82.33076319
220,Medical Marihuana Treatment Center,Northbound NW 6th ST @ Nearside NW 16th AVE,29.66634093,-82.33076752
221,Sixth Street Plaza,Northbound NW 6th ST @ Nearside NW 19th AVE,29.66852422,-82.33075901
222,Hand & Hand Day Care,Northbound NW 6th ST @ Farside NW 19th LN,29.67056243,-82.33075352
223,Cecile's,Northbound NW 6th ST @ Nearside NW 22nd AVE,29.6727886,-82.33073185
236,Early Learning Coalition,Southbound NW 13th ST @ Farside NW 44th AVE,29.69499259,-82.33916185
237,Sandy's Boutique,Southbound NW 13th ST @ Farside NW 42nd AVE,29.69198809,-82.33915695
238,CVS @ NW 13th Street,Southbound NW 13th ST @ Farside NW 41st AVE,29.690166,-82.33919386
239,Publix @ NW 39th Avenue,Southbound NW 13th ST @ Farside NW 39th AVE,29.68749926,-82.33915201
240,Tires Plus @ NW 13th Street,Southbound NW 13th ST @ Nearside NW 33rd AVE,29.6833811,-82.33919935
241,Grace Presbyterian Church,Southbound NW 13th ST @ Nearside NW 31st AVE,29.68135439,-82.33920944
242,McDonald's @ NW 13th Street,Southbound NW 13th ST @ Nearside NW 29th AVE,29.6794232,-82.33922241
243,Verizon Shop,Southbound NW 13th ST @ Nearside NW 26th PL,29.67747443,-82.33925252
245,Gainesville Mall,Southbound NW 13th ST @ Farside NW 23rd AVE,29.67271989,-82.33924919
247,Gainesville High School,Southbound NW 13th ST @ Nearside NW 19th LN,29.67050243,-82.33925052
248,Gainesville High School,Southbound NW 13th ST @ Farside NW 18th AVE,29.66795343,-82.33925302
249,Georgetown Apartments,Westbound NW 16th AVE @ Farside NW 13th ST,29.6668006,-82.34052118
250,Gainesville High School Tennis Courts,Westbound NW 16th AVE @ Nearside NW 16th TER,29.6668221,-82.34306302
252,Plaza Verde - NW 23rd Avenue,Eastbound NW 23rd AVE @ Farside NW 16th TER,29.6738826,-82.34176735
254,Big Lot on NW 13th Street,Northbound NW 13th ST @ Farside NW 23rd AVE,29.6751386,-82.33899035
255,Burlington @ NW 13th Street,Northbound NW 13th ST @ Farside NW 26th PL,29.67746376,-82.33896085
256,Wayne's Bedding,Northbound NW 13th ST @ Farside NW 29th RD,29.6797121,-82.33895002
258,Johnson & Fletcher Insurance,Northbound NW 13th ST @ Nearside NW 33rd AVE,29.68261676,-82.33892868
259,ALDI Food market,Northbound NW 13th ST @ Nearside NW 39th AVE,29.68760653,-82.33885664
260,Auto Zone @ NW 13th Street,Northbound NW 13th ST @ Farside NW 39th AVE,29.68945568,-82.33885896
261,Sunshine Inn,Northbound NW 13th ST @ Nearside NW 42nd AVE,29.6914488,-82.33888361
262,Westgate Mobile Manor Park,Northbound NW 13th ST @ Nearside NW 45th AVE,29.69542593,-82.33887051
263,Oak Ridge Apartments,Eastbound NW 45th AVE @ Farside NW 13th ST,29.69578141,-82.33732779
270,Santa Fe College Charles L. Blount Center,Northbound NW 6th ST @ Nearside NW 5th AVE,29.6555446,-82.33076652
272,University of Florida Family Medicine,Westbound SW 4th AVE @ Farside SW 6th ST,29.64838057,-82.33186138
273,University of Florida Family Medicine,Eastbound SW 4th AVE @ Nearside SW 7th TER,29.6482616,-82.33197835
275,Furniture & Antique @ NW 6th Street,Southbound NW 6th ST @ Farside NW 21st AVE,29.67276999,-82.33088564
276,NW 6th ST at NW 19th LN (Hand N' Hand Childcare),Southbound NW 6th ST @ Nearside NW 19th LN,29.67053228,-82.33090919
277,Acupuncture Center,Southbound NW 6th ST @ Farside NW 19th AVE,29.66913227,-82.33092902
278,Atlantic Design,Southbound NW 6th ST @ Farside NW 16th AVE,29.6660861,-82.33095419
279,GrannyD's,Southbound NW 6th ST @ Nearside NW 13th AVE,29.6638831,-82.33100918
280,American Auto Insurance,Southbound NW 6th ST @ Nearside NW 10th AVE,29.66124914,-82.33100232
281,Jon Uman Attorney,Southbound NW 6th ST @ Nearside NW 8th PL,29.65988472,-82.33100268
282,Greater Bethel African Methodist Episcopal Church,Southbound NW 6th ST @ Farside NW 6th AVE,29.65639446,-82.33087253
284,Santa Fe College Charles L. Blount Center,Eastbound NW 6th ST @ Nearside NW 3rd AVE,29.65399431,-82.33031442
286,The 400,Eastbound NW 1st AVE @ Farside NW 3rd ST,29.6526736,-82.32911335
287,Wachovia @ NW 1st Avenue,Eastbound NW 1st AVE @ Nearside NW 1st ST,29.65264977,-82.32612185
288,Alachua County Courthouse,Southbound S Main ST @ Farside SE 2nd PL,29.64943027,-82.32510752
291,Eastbound SE 7th Avenue @ SE 8th Street,Eastbound SE 7th AVE @ Nearside SE 8th ST,29.64575737,-82.31662374
292,The Cotton Club,Eastbound SE 7th AVE @ Nearside SE 9th ST,29.64575381,-82.31521511
293,Mt Moriah Baptist Church,Eastbound SE 7th AVE @ Nearside SE 10th TER,29.64575777,-82.31241602
294,Tools for Schools,Eastbound SE 11th ST @ Farside SE 7th AVE,29.64572844,-82.31086936
295,Williams Elementary School,Eastbound SE 7th AVE @ Farside SE 12th TER,29.6457296,-82.30893653
297,Eastbound SE 7th Avenue @ SE 15th Street,Eastbound SE 7th AVE @ Nearside SE 15th ST,29.64572377,-82.30601469
300,Fast Eddie's Restaurant,Northbound SE 15th ST @ Nearside SE 1st AVE,29.65077477,-82.30576269
301,Eastbound University Avenue @ SE 15th Street,Eastbound E University AVE @ Farside SE 15th ST,29.65180444,-82.30473586
303,Alachua County School Board Administration Annex,Eastbound E University AVE @ Farside SE 18th ST,29.65178593,-82.3011289
304,Eastbound University Avenue @ SE 21st Street,Eastbound E University AVE @ Nearside SE 21st ST,29.65179927,-82.29772353
306,Eastbound University Avenue @ SE 24th Street,Eastbound E University AVE @ Nearside SE 24th ST,29.65177477,-82.29373886
307,Southeast Gator Liquor @ Hawthorne Road,Eastbound Hawthorne RD @ Farside SE 24th ST,29.64499727,-82.29383753
308,Eastbound Hawthorne Road @ SE 26th Street,Eastbound Hawthorne RD @ Nearside SE 26th ST,29.64384663,-82.29155067
326,Eastwood Meadows Community,Northbound SE 44th ST @ Farside SE 10th PL,29.64243442,-82.27147337
309,Alachua County Sheriff's Office,Eastbound Hawthorne RD @ Nearside SE 27th ST,29.64283044,-82.28944903
311,Southbound SE 27th Street @ SE 15th Avenue,Southbound SE 27th ST @ Farside SE 15th AVE,29.63707113,-82.28926955
312,Durelle Heights Neighborhood,Southbound SE 27th ST @ Farside SE 18th AVE,29.63458861,-82.28925253
313,Lana's Place,Eastbound SE 21st AVE @ Nearside SE 28 DR,29.63258877,-82.28808153
314,Faith Missionary Church,Eastbound SE 21st AVE @ Nearside SE 30th Dr,29.63258494,-82.28568137
315,Eastbound SE 21st Avenue @ SE 32nd Terrace,Eastbound SE 21st AVE @ Nearside SE 32 TER,29.63259016,-82.28369999
316,SE 35th St @ SE 21st Avenue,Eastbound SE 21st AVE @ Farside SE 35th ST,29.63254327,-82.2809372
317,Northbound SE 35th Street @ SE 20th Avenue,Northbound SE 35th ST @ Nearside SE 18th AVE,29.6347148,-82.280703
319,Northbound SE 35th Street @ SE 16th Avenue,Northbound SE 35th ST @ Farside SE 16th AVE,29.63667127,-82.28068987
320,Kangaroo @ SE 35th Street,Northbound SE 35th ST @ Nearside Hawthorne RD,29.63873311,-82.28069337
322,E Hawthorne Road @ SE 39th Terrace,Eastbound Hawthorne RD @ Farside SE 39th TER,29.63666561,-82.27582937
323,Chevron Food Mart @ SE 43rd Street,Northbound SE 43rd ST @ Farside Hawthorne RD,29.63621577,-82.27241187
324,Eastside High School,Northbound SE 43rd ST @ Farside SE 13th AVE,29.63989564,-82.27242102
325,The Glades,Northbound SE 43rd ST @ Nearside SE 10th PL,29.64189987,-82.27241966
327,The Verdant Cove,Southbound SE 43rd ST @ Nearside SE 10th PL,29.64218627,-82.2725472
329,Chevron Food Mart @ SE 43rd Street,Southbound SE 43rd ST @ Nearside Hawthorne RD,29.63622277,-82.27255904
330,Westbound Hawthorne Road @ SE 39th Street,Westbound Hawthorne RD @ Nearside SE 39th TER,29.63691894,-82.2757022
331,Kangaroo @ SE 35th St,Southbound SE 35th ST @ Farside Hawthorne RD,29.63862311,-82.2808462
332,Southbound SE 35th Street @ SE 16th Avenue,Southbound SE 35th ST @ Nearside SE 16th AVE,29.63663644,-82.2808427
333,Southbound Se 35th Street @ SE 18th Avenue,Southbound SE 35th ST @ Farside SE 18th AVE,29.63479211,-82.2808637
334,Southbound SE 35th Street @ SE 20th Avenue,Southbound SE 35th ST @ Nearside SE 20th AVE,29.63275966,-82.28088015
335,Westbound SE 21st Avenue @ SE 32nd Terrace,Westbound SE 21st AVE @ Farside SE 32nd ST,29.63266444,-82.2836557
336,Faith Missionary Church,Westbound SE 21st AVE @ Farside SE 30th Dr,29.63265844,-82.28569037
337,Lana's Place,Westbound SE 21st AVE @ Nearside SE 27th ST,29.63269744,-82.2890722
338,Durelle Heights Neighborhood,Northbound SE 27th ST @ Nearside SE 18th AVE,29.63486144,-82.2891822
339,Northbound SE 27th Street @ SE 15th Avenue,Northbound SE 27th ST @ Nearside SE 15th AVE,29.63705661,-82.28912986
341,Alachua County Sheriffs Department,Northbound SE 27th ST @ Nearside Hawthorne Rd,29.64190627,-82.28916803
342,Alachua County Sheriffs Department,Westbound Hawthorne RD @ Farside SE 25th TER,29.64403873,-82.29137521
343,Dollar General,Westbound Hawthorne RD @ Nearside SE 24th ST,29.64523094,-82.2936928
345,BP Gas Station@ E University Avenue,Westbound E University AVE @ Farside SE 24th ST,29.65200394,-82.29423186
346,Westbound E University Avenue @ SE 21st Street,Westbound E University AVE @ Nearside SE 21st ST,29.65202244,-82.29747919
347,SE 18th St @ E University Avenue,Westbound E University AVE @ Nearside SE 18th ST,29.65202484,-82.30152483
349,Westbound E University Avenue @ NE 16th Street,Westbound E University AVE @ Nearside NE 16th ST,29.65202402,-82.30429258
350,Fast Eddie's Restaurant,Southbound SE 15th ST @ Farside SE 2nd AVE,29.65050594,-82.30592753
357,SE 7th Avenue @ SE 10th Terrace,Westbound SE 7th AVE @ Nearside SE 10th TER,29.64586042,-82.31219855
358,The Cotton Club,Westbound SE 7th AVE @ Nearside SE 9th ST,29.64584972,-82.31504448
359,Westbound SE 7th Avenue @ SE 8th Street,Westbound SE 7th AVE @ Farside SE 8th ST,29.64585227,-82.31671302
360,Norman Field,Northbound SW 13th ST @ Farside SW 8th AVE,29.64542832,-82.33920502
